,RUL-predicted,TRUE-RUL
1572,121.7225,105
1573,129.1525,104
1574,129.3425,103
1575,120.175,102
1576,108.075,101
1577,123.08,100
1578,118.7725,99
1579,107.2875,98
1580,129.9725,97
1581,108.5725,96
1582,91.395,95
1583,207.5925,152
1584,200.2875,151
1585,192.145,150
1586,199.4325,149
1587,182.64,148
1588,180.9975,147
1589,193.055,146
1590,189.615,145
1591,185.935,144
1592,197.475,143
1593,185.6225,142
1594,195.9725,141
1595,180.2025,140
1596,184.5675,139
1597,181.0525,138
1598,176.755,137
1599,182.7225,136
1600,184.1075,135
1601,171.435,134
1602,171.49,133
1603,175.61,132
1604,181.6675,131
1605,162.33,130
1606,176.285,129
1607,181.23,128
1608,163.3625,127
1609,175.3975,126
1610,178.035,125
1611,169.2625,124
1612,175.8725,123
1613,162.575,122
1614,171.78,121
1615,161.29,120
1616,157.7825,119
1617,164.41,118
1618,153.2875,117
1619,158.7975,116
1620,161.4775,115
1621,157.1425,114
1622,144.8075,113
1623,152.2375,112
1624,158.91,111
1625,162.1275,110
1626,141.33,109
1627,149.9775,108
1628,149.87,107
1629,209.775,158
1630,219.6725,157
1631,227.0575,156
1632,223.4575,155
1633,214.58,154
1634,210.5575,153
1635,206.21,152
1636,224.945,151
1637,219.3225,150
1638,199.585,149
1639,212.605,148
1640,193.7225,147
1641,195.475,146
1642,213.215,145
1643,194.9875,144
1644,209.0775,143
1645,194.1925,142
1646,191.7725,141
1647,203.185,140
1648,189.28,139
1649,185.6775,138
1650,193.64,137
1651,192.915,136
1652,193.0725,135
1653,198.5175,134
1654,219.6025,133
1655,192.4825,132
1656,182.9475,131
1657,193.6925,130
1658,196.37,129
1659,187.1675,128
1660,186.2525,127
1661,204.78,126
1662,196.58,125
1663,199.4225,124
1664,173.29,123
1665,182.87,122
1666,164.7625,121
1667,165.365,120
1668,175.205,119
1669,179.87,118
1670,181.88,117
1671,175.335,116
1672,183.6275,115
1673,177.64,114
1674,176.4125,113
1675,184.695,112
1676,190.6725,111
1677,181.5675,110
1678,158.2,109
1679,169.81,108
1680,153.4875,107
1681,183.2225,106
1682,157.4025,105
1683,154.8475,104
1684,171.2325,103
1685,167.1775,102
1686,140.1325,101
1687,167.1525,100
1688,150.77,99
1689,184.7675,98
1690,138.5725,97
1691,148.8075,96
1692,172.8925,95
1693,156.0425,94
1694,143.5175,93
1695,149.5775,92
1696,157.9525,91
1697,139.075,90
1698,138.98,89
1699,161.0175,88
1700,140.585,87
1701,145.5475,86
1702,156.385,85
1703,150.2275,84
1704,173.82,83
1705,233.945,196
1706,208.8275,195
1707,223.8475,194
1708,214.69,193
1709,196.39,192
1710,218.1325,191
1711,208.0275,190
1712,222.355,189
1713,216.49,188
1714,201.1025,187
1715,210.3875,186
1716,224.6325,185
1717,221.94,184
1718,185.945,183
1719,199.7075,182
1720,206.115,181
1721,203.92,180
1722,209.68,179
1723,195.5675,178
1724,189.9875,177
1725,191.735,176
1726,213.7475,175
1727,201.9425,174
1728,200.8375,173
1729,222.7725,172
1730,199.38,171
1731,199.21,170
1732,181.4975,169
1733,202.705,168
1734,187.915,167
1735,211.815,166
1736,178.1775,165
1737,191.9575,164
1738,198.905,163
1739,176.4575,162
1740,195.46,161
1741,186.3525,160
1742,207.43,159
1743,185.63,158
1744,192.7225,157
1745,197.1275,156
1746,189.745,155
1747,181.64,154
1748,194.975,153
1749,180.7475,152
1750,168.495,151
1751,185.56,150
1752,166.66,149
1753,164.2725,148
1754,155.82,147
1755,162.1725,146
1756,164.7825,145
1757,175.91,144
1758,200.055,143
1759,170.125,142
1760,154.2575,141
1761,187.365,140
1762,164.4775,139
1763,183.405,138
1764,178.525,137
1765,184.65,136
1766,152.595,135
1767,155.155,134
1768,139.66,133
1769,165.6725,132
1770,141.9475,131
1771,156.86,130
1772,156.65,129
1773,152.23,128
1774,137.8975,127
1775,173.1675,126
1776,176.2025,125
1777,151.2425,124
1778,144.075,123
1779,153.56,122
1780,148.635,121
1781,139.2125,120
1782,168.8275,119
1783,168.085,118
1784,136.7275,117
1785,149.355,116
1786,157.745,115
1787,149.3725,114
1788,135.6025,113
1789,146.39,112
1790,146.4225,111
1791,143.01,110
1792,135.64,109
1793,137.2575,108
1794,143.355,107
1795,147.14,106
1796,157.8325,105
1797,132.1325,104
1798,111.7325,103
1799,139.945,102
1800,138.365,101
1801,144.2875,100
1802,130.6375,99
1803,127.44,98
1804,122.3675,97
1805,134.5825,96
1806,111.4025,95
1807,132.335,94
1808,123.1775,93
1809,110.53,92
1810,131.9025,91
1811,132.0525,90
1812,140.0625,89
1813,113.91,88
1814,106.08,87
1815,117.7725,86
1816,135.595,85
1817,97.1775,84
1818,216.3225,214
1819,224.9,213
1820,201.9025,212
1821,199.245,211
1822,221.975,210
1823,190.985,209
1824,204.625,208
1825,205.54,207
1826,219.4375,206
1827,206.9525,205
1828,196.3675,204
1829,199.935,203
1830,198.5775,202
1831,206.2275,201
1832,195.9525,200
1833,216.04,199
1834,193.33,198
1835,203.07,197
1836,196.4825,196
1837,186.585,195
1838,178.2375,194
1839,183.185,193
1840,209.28,192
1841,185.64,191
1842,192.2225,190
1843,188.0425,189
1844,185.42,188
1845,176.9625,187
1846,178.4,186
1847,181.03,185
1848,177.735,184
1849,178.55,183
1850,170.445,182
1851,173.6875,181
1852,175.0875,180
1853,171.3175,179
1854,185.3325,178
1855,167.2225,177
1856,167.095,176
1857,155.0475,175
1858,177.865,174
1859,167.1375,173
1860,173.5675,172
1861,164.0475,171
1862,160.145,170
1863,148.6525,169
1864,170.2925,168
1865,151.2925,167
1866,160.005,166
1867,176.3525,165
1868,163.645,164
1869,159.9725,163
1870,171.675,162
1871,170.4425,161
1872,172.37,160
1873,166.42,159
1874,154.51,158
1875,153.73,157
1876,143.5575,156
1877,147.6075,155
1878,138.4,154
1879,162.525,153
1880,151.995,152
1881,168.975,151
1882,155.7975,150
1883,148.345,149
1884,145.7175,148
1885,159.015,147
1886,155.7875,146
1887,129.8975,145
1888,124.8525,144
1889,148.0975,143
1890,136.5275,142
1891,135.3175,141
1892,131.4725,140
1893,124.965,139
1894,152.125,138
1895,141.8125,137
1896,148.2825,136
1897,138.3475,135
1898,136.3175,134
1899,126.485,133
1900,161.6675,132
1901,124.2075,131
1902,127.6125,130
1903,136.685,129
1904,112.66,128
1905,142.42,127
1906,140.1325,126
1907,148.4225,125
1908,118.04,124
1909,143.6875,123
1910,114.4475,122
1911,121.98,121
1912,139.4775,120
1913,122.0875,119
1914,106.18,118
1915,125.835,117
1916,115.94,116
1917,119.29,115
1918,125.745,114
1919,109.2425,113
1920,95.3325,112
1921,105.0425,111
1922,119.795,110
1923,109.005,109
1924,70.9725,108
1925,96.5875,107
1926,105.7525,106
1927,116.2125,105
1928,96.02,104
1929,100.5875,103
1930,123.8525,102
1931,130.735,101
1932,93.285,100
1933,78.1875,99
1934,86.96,98
1935,94.125,97
1936,101.355,96
1937,90.5425,95
1938,93.88,94
1939,88.94,93
1940,99.7875,92
1941,82.6775,91
1942,81.365,90
1943,79.595,89
1944,96.7925,88
1945,100.175,87
1946,97.7325,86
1947,85.36,85
1948,77.3225,84
1949,75.96,83
1950,91.54,82
1951,94.64,81
1952,68.63,80
1953,67.985,79
1954,102.4275,78
1955,84.965,77
1956,58.65,76
1957,75.8675,75
1958,65.4075,74
1959,71.1175,73
1960,70.7125,72
1961,76.255,71
1962,85.03,70
1963,71.08,69
1964,72.8725,68
1965,57.565,67
1966,68.1875,66
1967,66.1375,65
1968,54.92,64
1969,48.5175,63
1970,58.2225,62
1971,60.3875,61
1972,52.185,60
1973,55.91,59
1974,53.815,58
1975,53.315,57
1976,60.1425,56
1977,56.5325,55
1978,57.9575,54
1979,61.155,53
1980,49.2825,52
1981,63.83,51
1982,52.575,50
1983,195.5875,160
1984,202.97,159
1985,205.31,158
1986,207.08,157
1987,191.0,156
1988,222.8,155
1989,192.7575,154
1990,193.6375,153
1991,191.9225,152
1992,217.85,151
1993,207.94,150
1994,209.3975,149
1995,212.45,148
1996,180.4025,147
1997,197.22,146
1998,198.14,145
1999,186.3925,144
2000,189.4475,143
2001,190.355,142
2002,189.525,141
2003,184.72,140
2004,193.195,139
2005,189.26,138
2006,196.5875,137
2007,179.2,136
2008,182.71,135
2009,177.595,134
2010,201.3375,133
2011,176.2425,132
2012,172.245,131
2013,168.6525,130
2014,194.1225,129
2015,173.895,128
2016,167.965,127
2017,182.9775,126
2018,170.57,125
2019,174.625,124
2020,169.0825,123
2021,179.9075,122
2022,173.9325,121
2023,168.18,120
2024,159.3425,119
2025,165.7875,118
2026,176.235,117
2027,173.6925,116
2028,157.6825,115
2029,165.9775,114
2030,166.2975,113
2031,148.8475,112
2032,148.3975,111
2033,153.26,110
2034,170.2925,109
2035,160.25,108
2036,151.5525,107
2037,154.29,106
2038,141.11,105
2039,150.38,104
2040,143.885,103
2041,140.3175,102
2042,142.4475,101
2043,151.73,100
2044,145.445,99
2045,136.505,98
2046,145.1975,97
2047,136.68,96
2048,139.7775,95
2049,147.3075,94
2050,138.7975,93
2051,148.8575,92
2052,159.2025,91
2053,159.37,90
2054,146.84,89
2055,157.105,88
2056,132.265,87
2057,132.1375,86
2058,122.275,85
2059,129.54,84
2060,138.2375,83
2061,144.7575,82
2062,156.4675,81
2063,113.8575,80
2064,125.66,79
2065,124.0175,78
2066,141.99,77
2067,124.08,76
2068,100.13,75
2069,119.1025,74
2070,110.8575,73
2071,143.1225,72
2072,114.905,71
2073,117.235,70
2074,138.59,69
2075,108.29,68
2076,118.5625,67
2077,122.9475,66
2078,109.9325,65
2079,116.3825,64
2080,126.5325,63
2081,130.1525,62
2082,113.4325,61
2083,128.895,60
2084,103.1925,59
2085,134.325,58
2086,118.295,57
2087,125.2325,56
2088,108.0925,55
2089,119.8775,54
2090,118.54,53
2091,109.5375,52
2092,118.605,51
2093,113.8975,50
2094,103.315,49
2095,87.875,48
2096,105.505,47
2097,107.9775,46
2098,111.085,45
2099,89.9825,44
2100,89.455,43
2101,85.38,42
2102,89.39,41
2103,90.2025,40
2104,90.86,39
2105,90.0625,38
2106,85.91,37
2107,86.37,36
2108,50.745,35
2109,71.975,34
2110,90.6,33
2111,63.77,32
2112,74.245,31
2113,80.5775,30
2114,67.14,29
2115,60.29,28
2116,220.2325,221
2117,212.3725,220
2118,213.725,219
2119,217.405,218
2120,223.305,217
2121,233.175,216
2122,213.56,215
2123,230.8975,214
2124,213.19,213
2125,215.38,212
2126,201.305,211
2127,211.2075,210
2128,221.4925,209
2129,186.9525,208
2130,201.695,207
2131,203.2675,206
2132,197.835,205
2133,201.6425,204
2134,204.41,203
2135,215.8225,202
2136,208.955,201
2137,203.4625,200
2138,188.56,199
2139,208.0,198
2140,191.7825,197
2141,203.8125,196
2142,197.415,195
2143,190.9175,194
2144,207.15,193
2145,204.7825,192
2146,193.83,191
2147,180.545,190
2148,190.5725,189
2149,191.63,188
2150,183.995,187
2151,175.7375,186
2152,189.76,185
2153,181.465,184
2154,175.3575,183
2155,182.8775,182
2156,181.325,181
2157,188.295,180
2158,185.695,179
2159,189.665,178
2160,191.5275,177
2161,189.905,176
2162,182.325,175
2163,168.6425,174
2164,176.07,173
2165,177.5925,172
2166,166.5575,171
2167,164.8825,170
2168,162.4675,169
2169,165.85,168
2170,167.4675,167
2171,159.355,166
2172,165.145,165
2173,167.6225,164
2174,157.215,163
2175,155.71,162
2176,166.835,161
2177,163.3775,160
2178,154.9475,159
2179,181.525,158
2180,166.665,157
2181,172.7625,156
2182,145.07,155
2183,175.64,154
2184,149.375,153
2185,165.97,152
2186,172.2875,151
2187,170.175,150
2188,155.9375,149
2189,149.8075,148
2190,150.8875,147
2191,152.7025,146
2192,152.6775,145
2193,177.595,144
2194,145.4575,143
2195,152.03,142
2196,135.01,141
2197,175.6375,140
2198,137.65,139
2199,134.22,138
2200,147.86,137
2201,161.92,136
2202,137.295,135
2203,152.8075,134
2204,150.31,133
2205,148.9875,132
2206,139.82,131
2207,133.4775,130
2208,125.8025,129
2209,132.715,128
2210,141.8575,127
2211,128.59,126
2212,139.43,125
2213,153.7075,124
2214,139.575,123
2215,135.575,122
2216,133.39,121
2217,136.6575,120
2218,139.385,119
2219,110.4475,118
2220,149.7075,117
2221,101.8825,116
2222,111.385,115
2223,125.05,114
2224,128.1875,113
2225,117.0075,112
2226,146.2175,111
2227,139.5925,110
2228,131.8875,109
2229,133.9075,108
2230,117.0575,107
2231,131.4675,106
2232,124.92,105
2233,118.035,104
2234,122.0725,103
2235,141.0525,102
2236,130.9075,101
2237,144.125,100
2238,126.68,99
2239,114.425,98
2240,104.27,97
2241,115.6475,96
2242,117.28,95
2243,104.515,94
2244,98.6025,93
2245,114.505,92
2246,114.52,91
2247,109.185,90
2248,127.975,89
2249,126.3725,88
2250,111.2825,87
2251,201.8125,199
2252,202.5575,198
2253,196.085,197
2254,195.1175,196
2255,221.4675,195
2256,204.9075,194
2257,192.6,193
2258,210.2525,192
2259,192.875,191
2260,208.6525,190
2261,193.95,189
2262,197.895,188
2263,188.6075,187
2264,195.485,186
2265,179.37,185
2266,193.5025,184
2267,189.98,183
2268,182.5875,182
2269,179.055,181
2270,186.35,180
2271,191.58,179
2272,176.2025,178
2273,192.75,177
2274,197.8525,176
2275,160.98,175
2276,200.025,174
2277,172.9225,173
2278,174.9825,172
2279,162.095,171
2280,182.4775,170
2281,198.85,169
2282,165.65,168
2283,180.4725,167
2284,171.01,166
2285,163.195,165
2286,171.1375,164
2287,164.4,163
2288,153.8025,162
2289,153.845,161
2290,168.71,160
2291,171.4925,159
2292,164.85,158
2293,163.4325,157
2294,154.645,156
2295,160.0475,155
2296,157.615,154
2297,150.66,153
2298,166.7225,152
2299,156.2275,151
2300,161.1125,150
2301,143.7225,149
2302,153.9675,148
2303,147.925,147
2304,154.16,146
2305,164.4325,145
2306,150.62,144
2307,157.52,143
2308,158.425,142
2309,141.6475,141
2310,142.6725,140
2311,145.745,139
2312,141.49,138
2313,145.1375,137
2314,136.4725,136
2315,148.4625,135
2316,163.2575,134
2317,146.28,133
2318,122.89,132
2319,129.0325,131
2320,154.535,130
2321,138.0,129
2322,131.2725,128
2323,124.905,127
2324,153.3975,126
2325,124.3575,125
2326,129.7925,124
2327,143.5525,123
2328,122.3325,122
2329,135.435,121
2330,105.6625,120
2331,102.9525,119
2332,128.4425,118
2333,105.955,117
2334,115.335,116
2335,108.8425,115
2336,112.245,114
2337,108.8775,113
2338,120.33,112
2339,104.9975,111
2340,104.2225,110
2341,121.8375,109
2342,96.725,108
2343,117.425,107
2344,104.875,106
2345,112.9975,105
2346,125.75,104
2347,112.4425,103
2348,129.2025,102
2349,98.2825,101
2350,105.9775,100
2351,129.7775,99
2352,107.89,98
2353,116.105,97
2354,116.395,96
2355,96.1575,95
2356,105.88,94
2357,98.185,93
2358,112.5075,92
2359,124.045,91
2360,109.8325,90
2361,131.125,89
2362,86.415,88
2363,110.9975,87
2364,80.595,86
2365,95.1825,85
2366,96.355,84
2367,99.2175,83
2368,100.7,82
2369,95.9325,81
2370,108.2925,80
2371,91.36,79
2372,94.9325,78
2373,92.88,77
2374,96.6275,76
2375,104.14,75
2376,75.77,74
2377,81.8825,73
2378,77.24,72
2379,98.7725,71
2380,93.7025,70
2381,72.285,69
2382,77.6475,68
2383,101.4925,67
2384,81.4475,66
2385,87.1275,65
2386,90.1225,64
2387,95.8875,63
2388,83.795,62
2389,87.165,61
2390,100.7325,60
2391,93.5275,59
2392,80.3125,58
2393,73.9625,57
2394,81.4325,56
2395,76.7225,55
2396,96.6025,54
2397,67.315,53
2398,68.3075,52
2399,80.0125,51
2400,68.02,50
2401,66.43,49
2402,71.6825,48
2403,57.135,47
2404,60.595,46
2405,61.6875,45
2406,46.76,44
2407,74.1075,43
2408,48.785,42
2409,62.1225,41
2410,72.63,40
2411,70.96,39
2412,47.32,38
2413,68.1,37
2414,62.5925,36
2415,69.155,35
2416,53.995,34
2417,57.7425,33
2418,34.5125,32
2419,38.9175,31
2420,40.8275,30
2421,40.0425,29
2422,35.7375,28
2423,45.965,27
2424,36.825,26
2425,44.525,25
2426,34.795,24
2427,38.3475,23
2428,38.235,22
2429,18.35,21
2430,19.755,20
2431,29.97,19
2432,19.965,18
2433,10.6925,17
2434,22.245,16
2435,226.145,204
2436,218.495,203
2437,221.1825,202
2438,218.225,201
2439,211.745,200
2440,203.8775,199
2441,214.005,198
2442,195.2925,197
2443,219.785,196
2444,220.7825,195
2445,207.2775,194
2446,208.905,193
2447,196.61,192
2448,220.3525,191
2449,205.6525,190
2450,197.3875,189
2451,204.8775,188
2452,201.03,187
2453,200.37,186
2454,189.53,185
2455,192.86,184
2456,201.105,183
2457,227.085,182
2458,203.58,181
2459,214.0775,180
2460,204.27,179
2461,187.355,178
2462,190.025,177
2463,202.0975,176
2464,187.0675,175
2465,188.0375,174
2466,183.63,173
2467,175.865,172
2468,189.895,171
2469,209.9575,170
2470,200.675,169
2471,188.21,168
2472,198.48,167
2473,189.53,166
2474,195.5075,165
2475,189.15,164
2476,173.8925,163
2477,177.3,162
2478,172.7625,161
2479,195.0425,160
2480,167.0325,159
2481,184.8975,158
2482,166.81,157
2483,175.7775,156
2484,180.5275,155
2485,175.92,154
2486,174.555,153
2487,185.33,152
2488,170.47,151
2489,176.41,150
2490,175.24,149
2491,167.4675,148
2492,163.8025,147
2493,153.535,146
2494,147.075,145
2495,174.0175,144
2496,158.8075,143
2497,171.85,142
2498,167.935,141
2499,174.9775,140
2500,173.505,139
2501,150.5025,138
2502,173.4075,137
2503,140.225,136
2504,166.0925,135
2505,161.1175,134
2506,156.2,133
2507,156.35,132
2508,162.76,131
2509,166.58,130
2510,163.39,129
2511,157.0625,128
2512,170.5325,127
2513,158.6525,126
2514,137.035,125
2515,148.165,124
2516,143.2625,123
2517,189.3875,122
2518,154.82,121
2519,146.3825,120
2520,159.335,119
2521,124.3175,118
2522,133.8625,117
2523,154.1325,116
2524,138.415,115
2525,149.17,114
2526,136.4425,113
2527,140.5175,112
2528,142.2725,111
2529,139.465,110
2530,130.81,109
2531,132.965,108
2532,144.1475,107
2533,144.1925,106
2534,112.405,105
2535,114.31,104
2536,122.21,103
2537,137.92,102
2538,143.5825,101
2539,139.26,100
2540,140.305,99
2541,102.39,98
2542,142.7475,97
2543,132.9875,96
2544,119.1975,95
2545,114.5375,94
2546,117.23,93
2547,119.385,92
2548,116.505,91
2549,135.645,90
2550,120.3175,89
2551,125.5625,88
2552,114.62,87
2553,119.98,86
2554,113.865,85
2555,119.7125,84
2556,96.375,83
2557,113.45,82
2558,108.85,81
2559,111.015,80
2560,113.25,79
2561,116.7025,78
2562,105.8625,77
2563,113.55,76
2564,126.99,75
2565,102.4925,74
2566,93.635,73
2567,98.085,72
2568,110.28,71
2569,108.4675,70
2570,107.6275,69
2571,92.2025,68
2572,103.1425,67
2573,83.6125,66
2574,77.85,65
2575,85.7175,64
2576,73.62,63
2577,74.8725,62
2578,99.455,61
2579,81.6775,60
2580,74.3475,59
2581,70.9,58
2582,64.8775,57
2583,192.1725,149
2584,197.6075,148
2585,187.635,147
2586,183.72,146
2587,186.6175,145
2588,189.1225,144
2589,194.5425,143
2590,193.51,142
2591,182.3025,141
2592,183.8975,140
2593,180.6175,139
2594,184.5425,138
2595,192.55,137
2596,186.3575,136
2597,181.38,135
2598,186.7475,134
2599,180.525,133
2600,175.79,132
2601,186.415,131
2602,209.735,130
2603,174.585,129
2604,180.4775,128
2605,169.74,127
2606,171.7925,126
2607,198.4875,125
2608,173.2675,124
2609,168.06,123
2610,173.3675,122
2611,173.16,121
2612,175.9025,120
2613,159.695,119
2614,166.7025,118
2615,159.6525,117
2616,176.86,116
2617,161.8875,115
2618,157.7925,114
2619,165.7725,113
2620,156.565,112
2621,172.9425,111
2622,238.5075,242
2623,224.6275,241
2624,218.76,240
2625,229.7125,239
2626,219.03,238
2627,211.7975,237
2628,223.765,236
2629,222.3,235
2630,223.1125,234
2631,216.34,233
2632,221.4875,232
2633,227.4725,231
2634,206.055,230
2635,225.635,229
2636,211.29,228
2637,213.465,227
2638,202.2025,226
2639,196.6875,225
2640,222.4975,224
2641,205.71,223
2642,214.27,222
2643,208.235,221
2644,203.92,220
2645,212.375,219
2646,208.99,218
2647,210.53,217
2648,183.475,216
2649,217.5675,215
2650,190.07,214
2651,190.31,213
2652,191.4475,212
2653,205.29,211
2654,192.9575,210
2655,197.2475,209
2656,194.9875,208
2657,193.7775,207
2658,207.465,206
2659,217.8,205
2660,200.8775,204
2661,200.67,203
2662,183.2725,202
2663,181.535,201
2664,171.47,200
2665,196.75,199
2666,181.5025,198
2667,189.6275,197
2668,193.515,196
2669,187.46,195
2670,186.86,194
2671,179.7825,193
2672,188.18,192
2673,180.1275,191
2674,162.755,190
2675,172.3825,189
2676,189.2525,188
2677,185.1175,187
2678,194.7525,186
2679,187.8975,185
2680,154.855,184
2681,189.5,183
2682,175.2475,182
2683,171.0225,181
2684,164.885,180
2685,189.0175,179
2686,171.2625,178
2687,178.6475,177
2688,188.61,176
2689,154.77,175
2690,174.7075,174
2691,190.805,173
2692,168.415,172
2693,155.1975,171
2694,181.2775,170
2695,159.3775,169
2696,171.9275,168
2697,172.0175,167
2698,177.1575,166
2699,166.6975,165
2700,169.075,164
2701,156.2475,163
2702,156.69,162
2703,163.145,161
2704,164.8725,160
2705,160.9575,159
2706,157.235,158
2707,150.8375,157
2708,158.98,156
2709,150.2075,155
2710,157.485,154
